step,customer,age,gender,merchant,category,amount,fraud
34,C150820973,2,F,M348934600,es_transportation,58.73,0
40,C413065793,2,F,M348934600,es_transportation,42.66,0
98,C856303631,4,M,M1823072687,es_transportation,43.48,0
21,C572958608,2,M,M348934600,es_transportation,18.12,0
31,C1711634686,3,F,M1823072687,es_transportation,64.74,0
150,C1159279360,2,F,M1823072687,es_transportation,7.38,0
3,C1591152121,3,M,M1823072687,es_transportation,33.54,0
76,C365096731,3,M,M348934600,es_transportation,21.41,0
162,C1806422891,2,M,M1823072687,es_transportation,30.95,0
60,C610735261,2,F,M348934600,es_transportation,2.0,0
163,C1337923906,3,F,M1823072687,es_transportation,17.66,0
66,C702798720,2,M,M1823072687,es_transportation,1.3,0
147,C1950870438,1,F,M1823072687,es_transportation,6.88,0
98,C203163727,5,F,M348934600,es_transportation,31.79,0
134,C879949041,3,F,M1823072687,es_transportation,66.99,0
14,C2092526272,6,F,M348934600,es_transportation,48.11,0
135,C85388733,3,F,M1823072687,es_transportation,20.42,0
43,C735039923,3,F,M1823072687,es_transportation,22.06,0
97,C1780201239,1,M,M348934600,es_transportation,55.42,0
129,C96508773,4,F,M1823072687,es_transportation,10.01,0
156,C1081618305,6,F,M1823072687,es_transportation,15.17,0
128,C947156375,6,M,M1823072687,es_transportation,18.33,0
145,C1960578141,3,F,M1823072687,es_transportation,22.45,0
140,C1649412954,4,M,M1823072687,es_transportation,20.32,0
29,C570913468,1,F,M85975013,es_food,11.21,0
32,C2086664398,2,F,M348934600,es_transportation,28.66,0
66,C1249817283,2,M,M1600850729,es_fashion,80.39,0
126,C634714812,3,M,M348934600,es_transportation,11.79,0
14,C1204046804,5,F,M348934600,es_transportation,14.74,0
45,C292682242,3,M,M1823072687,es_transportation,6.55,0
112,C16613795,2,F,M1823072687,es_transportation,0.41,0
66,C874212917,2,F,M1823072687,es_transportation,21.9,0
86,C1642689499,2,F,M85975013,es_food,27.05,0
132,C639699427,3,M,M348934600,es_transportation,28.59,0
47,C843090653,4,F,M1823072687,es_transportation,7.24,0
27,C1779394537,4,F,M1823072687,es_transportation,0.59,0
158,C936786093,5,F,M1823072687,es_transportation,58.46,0
70,C714086473,3,F,M348934600,es_transportation,42.23,0
79,C1043944424,2,M,M1823072687,es_transportation,32.13,0
171,C451582208,5,F,M348934600,es_transportation,8.05,0
179,C1055164842,4,M,M1823072687,es_transportation,15.02,0
11,C1975714155,5,F,M1823072687,es_transportation,27.73,0
85,C60351691,2,F,M348934600,es_transportation,23.24,0
108,C1312615175,4,F,M1823072687,es_transportation,34.05,0
165,C617179674,6,F,M1823072687,es_transportation,69.11,0
162,C1258953485,4,F,M1823072687,es_transportation,33.63,0
90,C120279480,3,F,M348934600,es_transportation,80.66,0
146,C1018388493,2,M,M1823072687,es_transportation,48.71,0
126,C374053775,3,M,M78078399,es_wellnessandbeauty,23.0,0
80,C445178285,3,M,M1198415165,es_wellnessandbeauty,33.33,0
150,C1088464518,2,F,M348934600,es_transportation,44.63,0
160,C33469777,1,M,M1823072687,es_transportation,45.35,0
133,C545248492,4,M,M1823072687,es_transportation,61.33,0
173,C102364766,2,F,M1823072687,es_transportation,19.23,0
157,C869394149,1,F,M348934600,es_transportation,16.26,0
67,C330615170,2,F,M1535107174,es_wellnessandbeauty,15.85,0
107,C470079617,5,F,M348934600,es_transportation,26.23,0
118,C1342849651,1,M,M1823072687,es_transportation,10.35,0
145,C885237696,3,M,M348934600,es_transportation,63.54,0
153,C1193034305,4,F,M348934600,es_transportation,23.43,0
108,C684153556,2,F,M1823072687,es_transportation,35.25,0
103,C1216919532,4,M,M348934600,es_transportation,11.36,0
96,C232369406,5,F,M85975013,es_food,38.99,0
97,C1480799932,6,M,M348934600,es_transportation,44.2,0
113,C607479057,3,F,M1823072687,es_transportation,35.99,0
8,C486996910,4,M,M348934600,es_transportation,8.1,0
86,C1860775846,4,F,M348934600,es_transportation,30.83,0
82,C439601438,5,F,M348934600,es_transportation,23.13,0
120,C1127607634,3,M,M1823072687,es_transportation,34.02,0
38,C1954474578,2,M,M151143676,es_barsandrestaurants,91.97,0
151,C1355090926,3,F,M85975013,es_food,61.84,0
151,C35785606,2,F,M348934600,es_transportation,43.27,0
147,C90085212,1,M,M348934600,es_transportation,4.13,0
127,C1221114448,1,F,M1823072687,es_transportation,9.79,0
0,C1073155388,2,M,M348934600,es_transportation,36.04,0
113,C623601481,3,M,M1823072687,es_transportation,5.07,0
147,C823847346,1,F,M348934600,es_transportation,20.2,0
175,C1101213728,2,M,M1823072687,es_transportation,38.48,0
105,C820456300,3,M,M1823072687,es_transportation,2.1,0
93,C899895612,4,M,M1823072687,es_transportation,61.59,0
148,C742560751,2,F,M1823072687,es_transportation,19.14,0
56,C1943207086,5,F,M1823072687,es_transportation,11.63,0
32,C872112161,2,M,M1823072687,es_transportation,28.02,0
45,C956954767,3,F,M855959430,es_hyper,11.28,0
167,C1086957388,3,M,M1823072687,es_transportation,26.72,0
120,C1553941793,1,F,M1823072687,es_transportation,15.17,0
9,C1768385310,2,F,M348934600,es_transportation,51.04,0
99,C765155274,1,F,M1823072687,es_transportation,52.34,0
65,C659009992,5,M,M1823072687,es_transportation,57.6,0
51,C226835436,4,F,M1535107174,es_wellnessandbeauty,38.34,0
136,C512338137,3,M,M1823072687,es_transportation,20.31,0
55,C1100361227,4,F,M348934600,es_transportation,51.69,0
10,C1325422547,2,F,M348934600,es_transportation,42.97,0
87,C1182825160,3,M,M348934600,es_transportation,54.71,0
127,C1642592478,2,M,M1823072687,es_transportation,34.54,0
110,C1818021493,2,F,M1823072687,es_transportation,8.63,0
65,C661876608,1,F,M209847108,es_wellnessandbeauty,120.53,0
123,C1969430351,3,M,M348934600,es_transportation,32.79,0
114,C99215049,4,M,M1823072687,es_transportation,46.95,0
151,C38227648,2,M,M1823072687,es_transportation,6.52,0
160,C1555447628,2,F,M1823072687,es_transportation,23.91,0
163,C559852072,5,M,M348934600,es_transportation,14.68,0
17,C59713083,4,M,M348934600,es_transportation,36.31,0
23,C2120296918,4,F,M85975013,es_food,22.44,0
54,C1043677034,2,M,M1872033263,es_home,82.44,0
131,C1927223566,6,M,M1823072687,es_transportation,24.16,0
72,C380564257,3,F,M348934600,es_transportation,49.12,0
96,C956700475,4,F,M1823072687,es_transportation,22.41,0
26,C1078596280,6,F,M1823072687,es_transportation,47.91,0
87,C777971561,2,F,M1823072687,es_transportation,19.49,0
107,C723217997,4,F,M348934600,es_transportation,4.35,0
60,C1977780197,1,F,M151143676,es_barsandrestaurants,23.36,0
152,C1082608644,4,F,M1823072687,es_transportation,32.95,0
63,C592766342,2,M,M348934600,es_transportation,0.47,0
68,C1648683269,3,M,M348934600,es_transportation,20.04,0
154,C813128680,2,M,M348934600,es_transportation,42.22,0
97,C2125297333,2,F,M348934600,es_transportation,7.75,0
52,C1915603015,4,F,M348934600,es_transportation,16.74,0
114,C1196149230,3,F,M1823072687,es_transportation,11.86,0
164,C1045850211,3,M,M1823072687,es_transportation,34.97,0
133,C1434797923,3,M,M480139044,es_health,1284.7,1
77,C949319027,2,M,M85975013,es_food,37.71,0
160,C864134074,4,F,M1823072687,es_transportation,18.58,0
73,C1417312384,2,M,M348934600,es_transportation,37.91,0
78,C359698649,3,F,M1823072687,es_transportation,39.23,0
133,C1256073744,3,M,M1823072687,es_transportation,3.2,0
167,C2111849765,2,M,M1823072687,es_transportation,57.26,0
49,C1717543260,3,M,M1823072687,es_transportation,19.16,0
10,C1876476635,2,M,M348934600,es_transportation,18.01,0
91,C1372042334,1,F,M151143676,es_barsandrestaurants,32.61,0
162,C545840720,2,F,M1823072687,es_transportation,4.69,0
35,C1872803698,3,F,M1823072687,es_transportation,27.96,0
128,C385721880,2,M,M1823072687,es_transportation,0.54,0
143,C1761432742,2,F,M1600850729,es_fashion,77.04,0
58,C1760612790,3,M,M1823072687,es_transportation,14.08,0
126,C944367934,4,F,M348934600,es_transportation,3.13,0
100,C1457264318,3,F,M1823072687,es_transportation,3.38,0
91,C102364766,2,F,M348934600,es_transportation,12.54,0
30,C58324694,3,F,M1823072687,es_transportation,36.28,0
31,C746599731,2,F,M348934600,es_transportation,51.3,0
165,C834739424,3,F,M348934600,es_transportation,61.86,0
140,C245908628,3,M,M85975013,es_food,20.27,0
146,C282483842,4,F,M1823072687,es_transportation,47.7,0
153,C760368405,3,M,M348934600,es_transportation,24.8,0
35,C2123693067,1,F,M348934600,es_transportation,10.67,0
161,C1256908044,3,F,M1823072687,es_transportation,15.0,0
151,C1757210259,2,F,M1823072687,es_transportation,39.1,0
108,C297351696,1,M,M348934600,es_transportation,32.04,0
161,C702798720,2,M,M1823072687,es_transportation,42.08,0
17,C208514238,3,M,M1823072687,es_transportation,37.33,0
79,C1214826221,6,M,M1823072687,es_transportation,30.25,0
113,C1992185297,3,F,M85975013,es_food,34.08,0
160,C126488680,4,M,M348934600,es_transportation,19.24,0
4,C1156346576,4,F,M348934600,es_transportation,13.13,0
145,C914488986,4,M,M1823072687,es_transportation,16.92,0
60,C24691837,2,F,M85975013,es_food,48.11,0
80,C228023479,4,F,M348934600,es_transportation,34.09,0
169,C872043603,4,F,M1823072687,es_transportation,5.89,0
175,C88292631,4,M,M1823072687,es_transportation,35.93,0
95,C564451627,3,F,M85975013,es_food,112.6,0
73,C1390331883,2,F,M1823072687,es_transportation,7.58,0
66,C1437990673,2,F,M1823072687,es_transportation,3.98,0
157,C1490935984,4,F,M348934600,es_transportation,26.62,0
104,C696806398,2,F,M348934600,es_transportation,1.92,0
120,C951702775,2,M,M1823072687,es_transportation,51.27,0
111,C13098029,5,F,M1823072687,es_transportation,24.19,0
97,C1690998552,2,F,M1823072687,es_transportation,26.26,0
134,C914488986,4,M,M1823072687,es_transportation,19.64,0
76,C1452020181,5,M,M209847108,es_wellnessandbeauty,81.1,0
121,C1390331883,2,F,M1823072687,es_transportation,9.19,0
74,C819131219,4,M,M348934600,es_transportation,9.19,0
168,C1014847580,4,M,M1823072687,es_transportation,23.71,0
90,C1902104464,6,F,M85975013,es_food,26.86,0
54,C1128965136,2,F,M1823072687,es_transportation,25.27,0
175,C2112563194,2,F,M1823072687,es_transportation,35.12,0
120,C813472343,4,M,M1823072687,es_transportation,18.16,0
74,C1718279923,5,F,M1823072687,es_transportation,26.65,0
80,C1127069069,2,F,M1823072687,es_transportation,28.96,0
121,C1999699557,3,F,M1913465890,es_health,91.22,0
168,C662948645,6,F,M1823072687,es_transportation,22.9,0
145,C1760986787,2,M,M348934600,es_transportation,40.95,0
146,C1316160034,4,M,M348934600,es_transportation,11.24,0
17,C306854291,4,F,M85975013,es_food,6.76,0
116,C1960578141,3,F,M85975013,es_food,29.21,0
38,C1635345159,3,F,M348934600,es_transportation,32.81,0
179,C88292631,4,M,M1823072687,es_transportation,43.72,0
120,C297351696,1,M,M348934600,es_transportation,13.34,0
79,C1536083561,2,F,M1823072687,es_transportation,9.24,0
121,C877486986,0,F,M1823072687,es_transportation,34.51,0
54,C236999052,1,M,M1823072687,es_transportation,13.43,0
60,C1532733169,3,M,M1823072687,es_transportation,13.22,0
105,C323226584,5,M,M348934600,es_transportation,28.87,0
11,C1745468920,2,F,M348934600,es_transportation,10.33,0
148,C848293063,5,F,M1823072687,es_transportation,28.04,0
124,C487569403,2,M,M1823072687,es_transportation,51.79,0
24,C449179311,2,M,M348934600,es_transportation,51.83,0
1,C2120633706,1,F,M348934600,es_transportation,14.62,0
174,C539791425,4,F,M151143676,es_barsandrestaurants,89.83,0
3,C232517457,5,F,M151143676,es_barsandrestaurants,50.31,0
105,C761166755,3,F,M1823072687,es_transportation,2.2,0
134,C1255149927,2,M,M1823072687,es_transportation,8.25,0
105,C1338020899,3,M,M348934600,es_transportation,41.28,0
164,C154987119,3,M,M1823072687,es_transportation,46.71,0
41,C891364505,3,F,M1823072687,es_transportation,5.11,0
68,C1095241409,1,M,M1823072687,es_transportation,18.91,0
38,C1050458046,6,M,M1823072687,es_transportation,60.09,0
137,C222098023,3,M,M1823072687,es_transportation,26.22,0
43,C809674942,2,M,M1823072687,es_transportation,32.32,0
42,C597908249,3,F,M1823072687,es_transportation,32.26,0
17,C106397937,5,M,M348934600,es_transportation,41.51,0
54,C1189224644,2,M,M85975013,es_food,56.05,0
52,C521436442,3,F,M348934600,es_transportation,26.22,0
157,C577335130,4,M,M85975013,es_food,57.96,0
13,C1222389110,3,M,M1823072687,es_transportation,53.62,0
177,C1175419672,2,M,M1823072687,es_transportation,40.94,0
168,C1207877529,3,M,M1823072687,es_transportation,25.36,0
122,C693174391,3,F,M1823072687,es_transportation,43.01,0
138,C352968107,2,M,M1823072687,es_transportation,12.67,0
156,C475928775,4,F,M348934600,es_transportation,31.96,0
143,C1333401746,3,F,M855959430,es_hyper,6.48,0
100,C506003529,5,F,M1823072687,es_transportation,71.81,0
101,C311783581,3,M,M1823072687,es_transportation,73.82,0
40,C1927223566,6,M,M348934600,es_transportation,11.48,0
118,C1783773775,2,M,M348934600,es_transportation,3.73,0
47,C1762043633,4,F,M348934600,es_transportation,28.52,0
18,C1090528803,3,F,M85975013,es_food,82.29,0
123,C185428348,2,F,M348934600,es_transportation,17.99,0
130,C1554037473,4,F,M1823072687,es_transportation,58.46,0
170,C154987119,3,M,M1823072687,es_transportation,20.6,0
173,C1142956269,4,M,M348934600,es_transportation,60.22,0
49,C820456300,3,M,M1823072687,es_transportation,6.83,0
178,C1177926954,2,M,M151143676,es_barsandrestaurants,0.32,0
114,C297432139,2,F,M348934600,es_transportation,29.18,0
90,C1954938610,4,M,M1823072687,es_transportation,36.28,0
151,C880625364,2,M,M1823072687,es_transportation,44.46,0
79,C1453917071,5,F,M2122776122,es_home,210.67,0
158,C811638781,2,F,M1823072687,es_transportation,43.55,0
163,C1156509589,2,F,M1823072687,es_transportation,17.56,0
128,C1769359992,3,F,M1823072687,es_transportation,58.49,0
9,C490238464,3,M,M348934600,es_transportation,36.94,0
112,C1146143839,3,F,M1823072687,es_transportation,39.31,0
31,C1977058282,2,F,M348934600,es_transportation,17.26,0
136,C1048694975,4,M,M348934600,es_transportation,32.04,0
120,C1207935724,4,M,M1823072687,es_transportation,51.62,0
157,C975044667,2,F,M1823072687,es_transportation,21.51,0
24,C59149030,3,F,M1823072687,es_transportation,22.57,0
174,C1848884864,2,F,M1823072687,es_transportation,22.5,0
100,C88292631,4,M,M1823072687,es_transportation,12.38,0
1,C400803731,2,F,M348934600,es_transportation,31.35,0
73,C1074203200,1,M,M1823072687,es_transportation,39.12,0
137,C1597422235,3,F,M1823072687,es_transportation,25.64,0
104,C1353625448,2,M,M348934600,es_transportation,15.08,0
87,C1107442215,2,F,M1823072687,es_transportation,18.48,0
36,C54876469,4,M,M348934600,es_transportation,21.73,0
45,C1637357651,3,M,M348934600,es_transportation,40.19,0
34,C1324001180,2,M,M348934600,es_transportation,74.62,0
24,C1379018843,5,M,M1823072687,es_transportation,37.5,0
64,C851731350,4,M,M348934600,es_transportation,3.57,0
153,C474891377,4,M,M1823072687,es_transportation,22.58,0
99,C2106115023,5,M,M1823072687,es_transportation,43.86,0
111,C830053540,3,F,M348934600,es_transportation,36.58,0
147,C1160118068,2,M,M1823072687,es_transportation,41.45,0
123,C2027325203,5,F,M348934600,es_transportation,17.42,0
75,C1080719046,3,M,M348934600,es_transportation,0.85,0
117,C1921196241,3,M,M1823072687,es_transportation,7.62,0
54,C1806422891,2,M,M348934600,es_transportation,49.58,0
110,C1114685649,3,M,M1823072687,es_transportation,32.65,0
156,C612045723,5,F,M348934600,es_transportation,42.43,0
25,C656031620,2,F,M348934600,es_transportation,47.0,0
123,C248927068,2,F,M1823072687,es_transportation,13.32,0
44,C2051145244,5,M,M348934600,es_transportation,53.89,0
123,C1963249369,4,F,M1823072687,es_transportation,3.44,0
175,C1268275182,1,M,M1823072687,es_transportation,28.34,0
50,C71120756,3,M,M348934600,es_transportation,29.36,0
126,C85676975,4,M,M1823072687,es_transportation,25.53,0
176,C1527362143,6,M,M1823072687,es_transportation,10.23,0
173,C1572595935,3,M,M348934600,es_transportation,19.01,0
46,C827822455,3,M,M1823072687,es_transportation,39.75,0
11,C131682780,2,F,M348934600,es_transportation,48.59,0
23,C1221114448,1,F,M348934600,es_transportation,23.33,0
146,C2070935783,1,F,M1823072687,es_transportation,41.44,0
156,C503124737,6,M,M1823072687,es_transportation,17.31,0
84,C893284971,4,M,M1913465890,es_health,5.9,0
34,C2132111174,3,F,M348934600,es_transportation,29.84,0
110,C739589782,2,F,M85975013,es_food,28.16,0
29,C1734879586,1,F,M348934600,es_transportation,25.33,0
72,C1860775846,4,F,M348934600,es_transportation,8.64,0
126,C967677653,4,F,M1823072687,es_transportation,4.8,0
56,C872112161,2,M,M1823072687,es_transportation,42.6,0
124,C146553626,4,F,M348934600,es_transportation,7.35,0
24,C249282739,4,M,M1823072687,es_transportation,38.51,0
108,C1523854098,4,M,M348934600,es_transportation,21.83,0
163,C673048498,2,M,M85975013,es_food,48.27,0
179,C1415168453,3,F,M1823072687,es_transportation,19.26,0
140,C883419967,4,F,M1823072687,es_transportation,17.03,0
80,C1620825260,3,F,M348934600,es_transportation,6.46,0
65,C346428597,3,M,M1823072687,es_transportation,55.96,0
95,C1465725042,6,F,M348934600,es_transportation,72.82,0
133,C1204046804,5,F,M348934600,es_transportation,30.16,0
10,C1700159150,4,F,M348934600,es_transportation,50.67,0
117,C1467497219,6,F,M348934600,es_transportation,58.94,0
107,C131559770,6,F,M348934600,es_transportation,26.37,0
84,C1467731939,3,M,M1823072687,es_transportation,0.6,0
144,C150523972,6,M,M1823072687,es_transportation,23.94,0
82,C995235283,3,F,M480139044,es_health,85.66,0
30,C949319027,2,M,M348934600,es_transportation,39.82,0
114,C1325638360,5,M,M348934600,es_transportation,5.18,0
128,C1652856443,2,M,M348934600,es_transportation,3.15,0
175,C1267444276,3,F,M1823072687,es_transportation,51.87,0
95,C1193582671,3,F,M348934600,es_transportation,3.57,0
81,C1808964355,1,F,M348934600,es_transportation,2.25,0
57,C1489632788,3,F,M50039827,es_health,1.53,0
178,C1962407385,2,M,M1823072687,es_transportation,10.91,0
132,C1187702596,3,M,M1823072687,es_transportation,23.34,0
8,C1367987964,3,F,M1823072687,es_transportation,24.98,0
74,C1101213728,2,M,M1946091778,es_wellnessandbeauty,128.6,0
167,C2005093875,5,F,M78078399,es_wellnessandbeauty,57.73,0
19,C875900250,4,M,M348934600,es_transportation,46.8,0
171,C1426091756,1,F,M1823072687,es_transportation,49.18,0
176,C1258211852,1,M,M1823072687,es_transportation,26.62,0
97,C318717540,4,M,M1823072687,es_transportation,15.86,0
59,C1403689550,2,F,M97925176,es_wellnessandbeauty,64.47,0
43,C154191546,2,M,M1823072687,es_transportation,26.72,0
85,C408690006,1,M,M1823072687,es_transportation,34.32,0
105,C1701618194,2,F,M348934600,es_transportation,6.6,0
62,C1376617526,3,F,M1823072687,es_transportation,11.06,0
134,C1799527037,2,M,M348934600,es_transportation,38.78,0
151,C1354768768,1,F,M1823072687,es_transportation,8.35,0
100,C1891401770,4,F,M1823072687,es_transportation,77.13,0
115,C171345183,3,F,M1823072687,es_transportation,21.44,0
80,C1607323693,3,F,M348934600,es_transportation,0.23,0
29,C1651213581,3,F,M348934600,es_transportation,23.23,0
11,C1415168453,3,F,M1600850729,es_fashion,40.35,0
